HRS1,marital,childs,age,educ,sex,born,income,region,partyid,polviews,attend,pray
40,Married,4,63,1 year of college,Male,Yes,"$25,000 or over",New England,Not very strong Democrat,Conservative,Never,Less than once a week
50,Married,2,38,5 years,Male,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Slightly conservative,Two to three times a month,Less than once a week
62,Never married,3,31,12th grade,Male,Yes,"$25,000 or over",New England,"Independent (Neither, No response)",Slightly conservative,Never,Never
60,Married,2,60,6 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Slightly liberal,Once a year,Once a day
50,Divorced,3,59,6 years,Male,Yes,"$25,000 or over",New England,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Once a day
24,Married,2,54,6 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Slightly liberal,Two to three times a month,Several times a day
50,Married,2,38,6 years,Male,No,"$25,000 or over",Pacific,"Independent, close to Democrat",Liberal,Once a year,Never
30,Married,2,47,6 years,Female,Yes,"$25,000 or over",Pacific,Not very strong Democrat,Slightly liberal,Never,Less than once a week
55,Never married,0,25,6 years,Male,Yes,"$25,000 or over",Pacific,Strong Democrat,Liberal,Several times a year,Several times a week
32,Married,0,57,6 years,Female,Yes,"$25,000 or over",Pacific,Not very strong Democrat,Liberal,Once a year,Once a week
40,Never married,2,66,12th grade,Male,Yes,"$25,000 or over",Pacific,Strong Democrat,Extremely liberal,Once a year,Once a week
50,Married,2,50,5 years,Female,No,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Never
40,Married,2,65,1 year of college,Female,No,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Two to three times a month,Once a day
40,Divorced,1,65,6 years,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Republican",Conservative,Never,Never
50,Married,2,54,6 years,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat",Slightly liberal,Never,Never
50,Divorced,1,66,6 years,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat",Slightly liberal,Never,Less than once a week
40,Married,3,36,9th grade,Male,No,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Once a day
40,Divorced,2,37,3 years,Female,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Once a day
45,Never married,1,34,1 year of college,Female,Yes,"$25,000 or over",Pacific,Strong Democrat,Extremely liberal,Less than once a year,Several times a day
35,Never married,0,69,6 years,Female,Yes,"$25,000 or over",Pacific,"Other party, refused to say",Slightly conservative,Never,Once a day
50,Married,3,32,1 year of college,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat",Liberal,Less than once a year,Less than once a week
40,Never married,3,31,9th grade,Male,No,"$20,000 to 24,999",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Less than once a week
50,Married,0,56,6 years,Female,No,"$25,000 or over",Pacific,"Independent, close to Republican","Moderate, middle of the road",Every week,Several times a day
37,Never married,1,37,6 years,Female,Yes,"$25,000 or over",Pacific,Not very strong Democrat,Extremely liberal,Never,Several times a week
42,Never married,0,45,2 years,Female,Yes,"$25,000 or over",Pacific,Strong Democrat,Slightly conservative,Every week,Once a day
40,Married,2,50,10th grade,Male,Yes,"$25,000 or over",Pacific,"Other party, refused to say","Moderate, middle of the road",Never,Once a day
56,Never married,0,21,12th grade,Male,Yes,"$25,000 or over",Pacific,Strong Democrat,Liberal,Several times a year,Once a day
40,Never married,0,60,12th grade,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat","Moderate, middle of the road",Never,Less than once a week
40,Married,0,40,12th grade,Male,No,"$25,000 or over",Pacific,Strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
40,Never married,0,28,5 years,Male,Yes,"$25,000 or over",Pacific,Strong Democrat,Extremely liberal,Never,Never
45,Married,0,29,6 years,Male,No,"$25,000 or over",Pacific,"Independent, close to Republican",Slightly conservative,Less than once a year,Once a day
50,Never married,1,42,5 years,Female,Yes,"$25,000 or over",Pacific,Not very strong Democrat,Slightly liberal,Two to three times a month,Several times a day
40,Never married,0,29,6 years,Male,Yes,"$25,000 or over",Pacific,Not very strong Democrat,Slightly liberal,Once a year,Never
40,Married,3,44,8 years,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat",Slightly liberal,Once a month,Never
40,Married,0,30,6 years,Female,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)",Liberal,Never,Never
45,Divorced,2,43,10th grade,Female,No,"$25,000 or over",West South Central,Not very strong Republican,Slightly conservative,Two to three times a month,Several times a day
32,Married,2,49,6 years,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)",Liberal,Several times a year,Once a day
40,Married,4,45,6 years,Male,No,"$25,000 or over",West South Central,Not very strong Democrat,Slightly conservative,Nearly every week,Several times a week
40,Married,2,53,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,Less than once a year,Several times a week
50,Married,1,30,6 years,Female,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,Every week,Several times a day
40,Married,Eight or more,55,6th grade,Male,No,"$25,000 or over",West South Central,Strong Democrat,Extremely conservative,Nearly every week,Once a day
40,Never married,2,55,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)","Moderate, middle of the road",Never,Several times a day
35,Married,3,54,2 years,Male,Yes,"$25,000 or over",West South Central,Strong Republican,Conservative,More than once a week,Several times a day
40,Married,3,45,3 years,Female,No,"$25,000 or over",West South Central,Strong Democrat,Slightly conservative,Two to three times a month,Several times a day
41,Divorced,1,71,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent, close to Republican","Moderate, middle of the road",Once a year,Once a day
40,Divorced,1,58,12th grade,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,Slightly liberal,Never,Once a day
50,Married,0,54,6 years,Female,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Slightly conservative,Never,Once a day
36,Married,3,70,1 year of college,Female,Yes,"$15,000 to 19,999",West South Central,Strong Republican,Extremely conservative,Every week,Several times a week
89,Divorced,3,47,12th grade,Male,Yes,"$25,000 or over",West South Central,Strong Democrat,Extremely conservative,Once a year,Several times a day
50,Married,2,47,6 years,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,Every week,Several times a week
47,Married,5,33,2 years,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Democrat",Extremely liberal,Never,Once a day
40,Divorced,4,42,3 years,Female,Yes,"$15,000 to 19,999",West South Central,Not very strong Democrat,"Moderate, middle of the road",More than once a week,Several times a day
40,Married,1,56,8 years,Female,Yes,"$25,000 or over",West South Central,Strong Republican,"Moderate, middle of the road",Nearly every week,Once a day
40,Married,1,62,3 years,Female,Yes,"$25,000 or over",West South Central,Strong Republican,Conservative,More than once a week,Several times a day
40,Married,2,53,2 years,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a day
40,Never married,1,30,12th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Never,Never
40,Married,3,57,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Republican",Conservative,Every week,Once a day
60,Married,2,58,3 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Republican",Conservative,Once a year,Never
40,Divorced,3,47,1 year of college,Male,Yes,"$25,000 or over",Middle Atlantic,"Other party, refused to say",Slightly liberal,Never,Never
40,Married,0,29,6 years,Male,No,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Once a day
40,Married,2,36,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Never,Never
40,Married,4,44,6 years,Female,Yes,"$25,000 or over",Middle Atlantic,Strong Republican,Conservative,Every week,Once a day
50,Never married,0,26,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Republican","Moderate, middle of the road",Several times a year,Once a week
40,Married,3,64,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a week
40,Never married,0,47,11th grade,Female,Yes,"$20,000 to 24,999",Middle Atlantic,"Independent (Neither, No response)",Slightly liberal,Never,Once a day
33,Widowed,3,70,12th grade,Female,Yes,"$20,000 to 24,999",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
42,Never married,0,41,1 year of college,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Extremely liberal,Once a year,Never
40,Never married,0,35,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Liberal,Once a month,Less than once a week
30,Never married,1,50,1 year of college,Female,Yes,"$8,000 to 9,999",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Once a year,Several times a day
65,Married,1,53,2 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
50,Never married,0,37,5 years,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Once a year,Several times a week
65,Married,4,46,12th grade,Female,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,"Moderate, middle of the road",Every week,Several times a day
60,Never married,0,40,7 years,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Democrat",Extremely liberal,Once a year,Several times a day
47,Married,1,61,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,Conservative,Several times a year,Less than once a week
63,Divorced,3,51,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)",Liberal,Never,Never
44,Never married,3,24,1 year of college,Female,Yes,"$10,000 to 14,999",West South Central,"Independent (Neither, No response)",Slightly conservative,Never,Once a day
40,Widowed,5,62,12th grade,Female,Yes,"$25,000 or over",West South Central,Not very strong Democrat,Slightly conservative,More than once a week,Several times a day
50,Never married,1,54,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a day
40,Never married,1,24,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)",Slightly liberal,Several times a year,Several times a week
36,Married,4,27,12th grade,Female,Yes,"$8,000 to 9,999",West South Central,Not very strong Democrat,"Moderate, middle of the road",Nearly every week,Once a day
50,Never married,1,36,6 years,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Slightly conservative,Never,Never
60,Divorced,2,59,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)",Slightly conservative,Once a month,Once a day
45,Never married,1,41,12th grade,Male,Yes,"$5,000 to 5,999",West South Central,Not very strong Republican,Extremely conservative,Two to three times a month,Several times a day
50,Married,3,36,6 years,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,Conservative,Once a year,Several times a day
42,Married,2,40,9th grade,Male,No,"$25,000 or over",West South Central,"Independent (Neither, No response)",Slightly liberal,Never,Never
53,Separated,3,32,1 year of college,Female,Yes,"$7,000 to 7,999",West South Central,Strong Democrat,Slightly conservative,Once a year,Several times a week
24,Married,1,39,12th grade,Male,Yes,"$25,000 or over",West South Central,Strong Republican,Conservative,More than once a week,Once a day
42,Never married,0,25,6 years,Male,Yes,"$25,000 or over",West South Central,Not very strong Democrat,Liberal,Once a year,Less than once a week
50,Married,4,32,2 years,Female,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Every week,Several times a week
50,Never married,0,32,12th grade,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Democrat",Liberal,Nearly every week,Once a day
40,Divorced,0,57,12th grade,Male,No,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Never,Never
